FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3022429241,SUNFLORA INC,Florida,United States,Drugs,2019-11-22,Warning Letter,585390
3015462399,"The CBD Store, LLC",Florida,United States,Drugs,2019-11-22,Warning Letter,585390
3015672788,INFINITE PRODUCT COMPANY LLLP,Colorado,United States,Drugs,2019-11-22,Warning Letter,593175
3015810316,"Whole Leaf Organics, LLC",California,United States,Drugs,2019-11-22,Warning Letter,593176
3015153475,"KOI CBD, LLC",California,United States,Drugs,2019-11-22,Warning Letter,593391
3013631470,"MR. PINK COLLECTIONS, LLC",California,United States,Drugs,2019-11-22,Warning Letter,593395
3015831279,"Noli Oil, LLC",Texas,United States,Drugs,2019-11-22,Warning Letter,593497
3015861842,Bella Rose Labs,New York,United States,Drugs,2019-11-22,Warning Letter,594246
3003231743,"OHM Pharma, Inc.",Texas,United States,Drugs,2019-11-19,Warning Letter,586428
3007291509,Grace Analytical Lab Inc,Illinois,United States,Drugs,2019-11-19,Warning Letter,586510
3015603814,"EPH Technologies, Inc.",New Mexico,United States,Drugs,2019-11-18,Warning Letter,590707
1000521307,East Jefferson General Hospital,Louisiana,United States,Devices,2019-11-12,Warning Letter,595999
3009189894,"American Contract Systems, Inc.",Texas,United States,Devices,2019-11-09,Warning Letter,595573
3001746542,Apothecus Pharmaceutical Corp.,New York,United States,Drugs,2019-11-08,Warning Letter,585666
3004007943,"A.P. Deauville, LLC",Pennsylvania,United States,Drugs,2019-11-08,Warning Letter,586306
3005269673,"Greenbrier International, Inc",Virginia,United States,Drugs,2019-11-07,Warning Letter,574706
3018116910,New Vision Pharmaceuticals LLC,Florida,United States,Drugs,2019-11-06,Warning Letter,585388
3003343209,"Reproductive Technologies, Inc.",California,United States,Biologics,2019-11-06,Warning Letter,594292
3002785310,Tianish Laboratories Private Limited,-,India,Drugs,2019-11-05,Warning Letter,589297
3003053677,"Swabplus, L.P.",California,United States,Drugs,2019-10-31,Warning Letter,584803
3002984011,ZYDUS LIFESCIENCES LIMITED,-,India,Drugs,2019-10-29,Warning Letter,584856
3003972438,Strong Fertility Center,New York,United States,Biologics,2019-10-29,Warning Letter,593262
3004536846,Apozeal Pharmaceuticals Inc.,Pennsylvania,United States,Drugs,2019-10-28,Warning Letter,584701
3007607709,Silfradent Srl,-,Italy,Devices,2019-10-28,Warning Letter,592502
3009117524,"MSM Nutraceuticals, LLC dba MSM Health Solutions",Arizona,United States,Drugs,2019-10-24,Warning Letter,584018
3006577728,PETNET Solutions Inc.,Massachusetts,United States,Drugs,2019-10-17,Warning Letter,584016
3015457414,Rooted Apothecary LLC,Florida,United States,Drugs,2019-10-11,Warning Letter,585312
3008302967,"Sofie Co., dba Sofie",Florida,United States,Drugs,2019-10-10,Warning Letter,583034
3003301821,Coral Pharmaceuticals LTD,-,Bahamas,Drugs,2019-10-09,Warning Letter,586576
1000113729,"Denterprise International, Inc.",Florida,United States,Devices,2019-10-09,Warning Letter,586932
3005029956,Torrent Pharmaceuticals Limited,-,India,Drugs,2019-10-08,Warning Letter,585255
3003040962,Herbal Doctor Remedies,California,United States,Drugs,2019-10-04,Warning Letter,583205
3005757050,Glenmark Pharmaceuticals Limited,-,India,Drugs,2019-10-03,Warning Letter,582701
3014538973,"Bingbing Pharmaceutical (Hubei) Co., Ltd",-,China,Drugs,2019-10-03,Warning Letter,584327
3005976760,"The Skin Atelier, Inc.",New York,United States,Drugs,2019-10-01,Warning Letter,582512
3003926820,Family Fertility Center,Texas,United States,Biologics,2019-09-30,Warning Letter,588805
3009085684,"Westlake IVF, LLC",Texas,United States,Biologics,2019-09-30,Warning Letter,590113
3003294404,NuCare Pharmaceuticals Inc,California,United States,Drugs,2019-09-27,Warning Letter,588096
2432212,"LNK International, Inc.",New York,United States,Drugs,2019-09-26,Warning Letter,582253
3011649541,ITL Asia Pacific Sdn Bhd,-,Malaysia,Devices,2019-09-25,Warning Letter,590380
3013144674,"DERMAMEAL CO., LTD.",-,-,Drugs,2019-09-24,Warning Letter,582118
3010608077,"DONGGUAN MICROVIEW MEDICAL TECHNOLOGY CO., LTD",-,China,Devices,2019-09-20,Warning Letter,592414
2510734,"Dercher Enterprises, Inc., DBA Gordon Laboratories",Pennsylvania,United States,Drugs,2019-09-13,Warning Letter,580346
3013186404,"Galt Pharmaceuticals, LLC",Georgia,United States,Drugs,2019-09-13,Warning Letter,593156
3002807511,Lupin Limited,-,India,Drugs,2019-09-10,Warning Letter,572345
3014188920,"Lohxa, LLC",Massachusetts,United States,Drugs,2019-09-10,Warning Letter,581785
3005619485,"Jiangsu NHWA Pharmaceutical Co., Ltd.",-,China,Drugs,2019-09-10,Warning Letter,582511
3008695101,"Susan P. King-Harris, D.P.M.",Michigan,United States,Drugs,2019-09-09,Warning Letter,591682
3002808132,Shanghai Institute of Pharmaceutical Industry,-,China,Drugs,2019-08-29,Warning Letter,574821
3008481002,Hangzhou Badi Daily Use Chemical Company,-,China,Drugs,2019-08-29,Warning Letter,580819
3005515255,Won Industry Co. LTD,-,-,Devices,2019-08-29,Warning Letter,582071
3013956190,Stemell Inc,California,United States,Biologics,2019-08-28,Warning Letter,579013
3011778211,Polimeros y Servicios S.A.,-,Costa Rica,Drugs,2019-08-22,Warning Letter,586323
3001432470,Haw Par Healthcare Limited,-,Singapore,Drugs,2019-08-19,Warning Letter,578581
3014963884,"Metuchen Pharmaceuticals, LLC.",New Jersey,United States,Drugs,2019-08-16,Warning Letter,590713
3010822322,"Enprani Co., Ltd.",-,-,Drugs,2019-08-15,Warning Letter,580548
3003727322,"Ningbo Pulisi Daily Chemical Products Co., Ltd",-,China,Drugs,2019-08-13,Warning Letter,577795
3015173289,"Balamurali K. Ambati , M.D., Ph.D.",Oregon,United States,Drugs,2019-08-13,Warning Letter,585585
3015238172,"Yino, Inc. (Trading Company)",-,China,Drugs,2019-08-12,Warning Letter,578566
3012390454,APARNA ORGANICS LIMITED,-,India,Drugs,2019-08-08,Warning Letter,580027
3009864318,Deva Holding Anonim Sirketi,-,Turkey,Drugs,2019-08-06,Warning Letter,577493
3005151215,Emcure Pharmaceuticals Limited,-,India,Drugs,2019-08-02,Warning Letter,576961
1650045,"S&S X-Ray Products, Inc.",Texas,United States,Devices,2019-08-02,Warning Letter,580417
3012941723,"NingBo Huize Commodity Co.,Ltd.",-,China,Drugs,2019-08-02,Warning Letter,581345
3014454961,"Sharp Drugs, Inc.",New York,United States,Drugs,2019-08-02,Warning Letter,588331
3005350897,Wittman Pharma Inc,Florida,United States,Drugs,2019-08-01,Warning Letter,577583
3000215862,Carolina Liquid Chemistries Corp,California,United States,Devices,2019-07-31,Warning Letter,573596
3002698769,"Polymer Technology Systems, Inc. dba PTS Diagnostics, Inc.",Indiana,United States,Devices,2019-07-31,Warning Letter,576934
2246824,"Spectrum Laboratory Products, Inc.",New Jersey,United States,Drugs,2019-07-31,Warning Letter,579958
3014406964,Prescription Dispensing Laboratories Inc.,Texas,United States,Drugs,2019-07-30,Warning Letter,579286
3009469622,"Results RNA, LLC",Utah,United States,Drugs,2019-07-29,Warning Letter,578997
3013207472,"Promise Pharmacy, LLC",Florida,United States,Drugs,2019-07-29,Warning Letter,587148
3014827595,CURALEAF MA,Massachusetts,United States,Drugs,2019-07-23,Warning Letter,579289
3006254924,CTX Lifesciences Private Ltd.,-,India,Drugs,2019-07-12,Warning Letter,577416
3000215439,American Sales Company Inc,New York,United States,Drugs,2019-07-12,Warning Letter,582707
3004585453,"Farmville Discount Drug, Inc. DBA Best Value Drug",North Carolina,United States,Drugs,2019-07-09,Warning Letter,574044
3006644152,Indoco Remedies Limited (Plant I),-,India,Drugs,2019-07-09,Warning Letter,575313
3014171113,"Stratus BioSystems, LLC",Texas,United States,Biologics,2019-07-03,Warning Letter,581032
2511349,"High Chemical Company, Div of National Generic Distributors",Pennsylvania,United States,Drugs,2019-07-02,Warning Letter,576577
3012448465,Strides Pharma Science Limited,-,India,Drugs,2019-07-01,Warning Letter,576722
3003939253,Virginia Center for Reproductive Medicine,Virginia,United States,Biologics,2019-07-01,Warning Letter,583610
3013847493,SSG Ventures,New York,United States,Drugs,2019-06-28,Warning Letter,574921
3007426960,"Westlab Pharmacy, Inc. dba Westlab Pharmacy",Florida,United States,Drugs,2019-06-26,Warning Letter,585571
2523696,Thomas Jefferson University Institutional Review Board,Pennsylvania,United States,Biologics,2019-06-24,Warning Letter,576854
3006900385,"ALK-Abello, Inc.",Connecticut,United States,Drugs,2019-06-24,Warning Letter,578557
3004611182,Apitoria Pharma Private Limited,-,India,Drugs,2019-06-20,Warning Letter,577033
3000719724,Clinicon Corp,California,United States,Devices,2019-06-20,Warning Letter,582801
3013505558,"Ideal Specialty Apothecary, Inc. dba Ideal Pharmacy",New Jersey,United States,Drugs,2019-06-17,Warning Letter,558093
2246848,Akorn Operating Company LLC,New Jersey,United States,Drugs,2019-06-13,Warning Letter,568173
3005269310,Rxhomeo Private Limited,-,India,Drugs,2019-06-13,Warning Letter,575889
3009188709,"SnugZ USA, Inc.",Utah,United States,Drugs,2019-06-12,Warning Letter,570361
3015123330,CALI BOTANICALS,California,United States,Drugs,2019-06-12,Warning Letter,575320
3001606885,"SC Johnson Professional USA, Inc.",North Carolina,United States,Drugs,2019-06-11,Warning Letter,570944
3001452204,Asclemed USA Inc. dba Enovachem Pharmaceuticals,California,United States,Drugs,2019-06-11,Warning Letter,575542
3013558030,"Xi'an Livingbond Nonwoven Products Corp., Ltd.",-,China,Drugs,2019-06-10,Warning Letter,574591
3013024146,"Imprimis NJOF, LLC",New Jersey,United States,Drugs,2019-06-07,Warning Letter,553322
3008275696,Unipack LLC,New Jersey,United States,Drugs,2019-06-06,Warning Letter,573233
3000719772,"B & B Pharmaceuticals, Inc.",Colorado,United States,Drugs,2019-06-04,Warning Letter,570613
3003693795,"Advanced Botanical Consulting & Testing, LLC",California,United States,Drugs,2019-06-04,Warning Letter,572991
2020632,"Spectrum Laboratory Products, Inc.",California,United States,Drugs,2019-06-04,Warning Letter,573311
3009729392,Glint Cosmetics Private Ltd,-,India,Drugs,2019-05-31,Warning Letter,573468
3014316062,INGENUE CARE,California,United States,Drugs,2019-05-31,Warning Letter,574836
3006717635,University Fertility Center,California,United States,Biologics,2019-05-30,Warning Letter,577584
3003220372,"Vida International, Inc.",-,Taiwan,Drugs,2019-05-29,Warning Letter,573082
3013371077,"International Hospital Products, Inc.",Colorado,United States,Devices,2019-05-29,Warning Letter,579332
3011043554,"Pharm D Solutions, LLC",Texas,United States,Drugs,2019-05-22,Injunction,65
2242985,PharMEDium Services LLC,New Jersey,United States,Drugs,2019-05-22,Injunction,66
3000717703,"PharMEDium Services, LLC",Texas,United States,Drugs,2019-05-22,Injunction,66
3005051736,"Pharmedium Services, LLC",Illinois,United States,Drugs,2019-05-22,Injunction,66
3004153061,"PharMEDium Services, LLC.",Mississippi,United States,Drugs,2019-05-22,Injunction,66
3007045542,"PharMEDium Services, LLC.",Tennessee,United States,Drugs,2019-05-22,Injunction,66
3002908878,Izeen Pharma Inc,Maryland,United States,Drugs,2019-05-16,Warning Letter,565311
1641406,McDaniel Life-Line LLC,Oklahoma,United States,Drugs,2019-05-16,Warning Letter,571303
3015179728,KratomNC,North Carolina,United States,Drugs,2019-05-16,Warning Letter,576964
1035794,"Tropical Seas, Inc.",Florida,United States,Drugs,2019-05-15,Warning Letter,562365
3012275336,Seaway Pharma Inc.,New York,United States,Drugs,2019-05-14,Warning Letter,572904
3013935808,Rocky Mountain Apothecary DBA Rocky Mountain Pharmacy,Montana,United States,Drugs,2019-05-14,Warning Letter,574231
1000125727,21st Century Scientific Inc,Idaho,United States,Devices,2019-05-13,Warning Letter,566834
3011277306,"CEP Bio-Coat, LLC",Michigan,United States,Devices,2019-05-13,Warning Letter,580112
3010171933,Rechargeable Power Energy North America LLC,Nevada,United States,Devices,2019-05-09,Warning Letter,570911
3010869933,"AMMD Labs, LLC",Florida,United States,Drugs,2019-05-07,Warning Letter,568180
3002869527,Petra Hygienic Systems Int Ltd,-,Canada,Drugs,2019-05-07,Warning Letter,572769
3008342939,Centurion Laboratories Private Limited,-,India,Drugs,2019-05-04,Warning Letter,571255
3005519645,"U.S. Continental Marketing, Inc.",California,United States,Drugs,2019-05-02,Warning Letter,570748
2023713,We Pack It All LLC,California,United States,Drugs,2019-05-02,Warning Letter,570885
3010770024,Fill It Pack It Inc,California,United States,Drugs,2019-05-02,Warning Letter,570946
3003832984,Kadesh International,California,United States,Drugs,2019-05-02,Warning Letter,570947
3014919995,Golean Detox US,North Carolina,United States,Drugs,2019-04-29,Warning Letter,573404
3015111393,Matxi S.G.,-,Vietnam,Drugs,2019-04-29,Warning Letter,573404
1051203,"Newton Laboratories, Inc.",Georgia,United States,Drugs,2019-04-23,Warning Letter,559612
3002759467,Laboratoires Clarins,-,France,Drugs,2019-04-23,Warning Letter,568157
3006217304,Contacare Ophthalmics & Diagnostics,-,India,Drugs,2019-04-23,Warning Letter,570360
3008456981,Yuyao Jessie Commodity Co Ltd,-,China,Drugs,2019-04-18,Warning Letter,576935
3012553246,"ABC Compounding Co., Inc.",Georgia,United States,Drugs,2019-04-18,Warning Letter,576953
1250013,"Ecometics, Inc.",Connecticut,United States,Drugs,2019-04-16,Warning Letter,569167
3006007116,"Surgisil, LLP",Texas,United States,Devices,2019-04-15,Warning Letter,567886
2939693,Abaxis Inc,California,United States,Devices,2019-04-12,Warning Letter,558421
3011837323,"US Stem Cell Clinic, LLC",Florida,United States,Biologics,2019-04-10,Injunction,39
3005825762,US Stem Cell Inc,Florida,United States,Biologics,2019-04-10,Injunction,39
3004656463,"Empire Distributors, Inc.",Illinois,United States,Drugs,2019-04-10,Warning Letter,575029
3001321832,Luen Fook Medicine Sdn. Bhd.,-,Malaysia,Drugs,2019-04-08,Warning Letter,572963
3012555723,"Nationwide Laboratories, LLC",New Jersey,United States,Drugs,2019-04-05,Warning Letter,571774
3003793811,Inova Health System,Virginia,United States,Devices,2019-04-04,Warning Letter,577422
1000525281,"Cord for Life, Inc.",Florida,United States,Biologics,2019-03-29,Warning Letter,572770
1000120212,RIJ Pharmaceutical LLC,New York,United States,Drugs,2019-03-28,Warning Letter,558815
3014721870,"Advanced Spine and Pain, LLC",New Jersey,United States,Drugs,2019-03-28,Warning Letter,565256
3014417713,Nutra Pure LLC,Washington,United States,Drugs,2019-03-28,Warning Letter,567714
3003436217,"ImprimisRx CA, Inc., dba ImprimisRx",California,United States,Drugs,2019-03-26,Warning Letter,541375
3008694072,"Winder Laboratories, LLC",Georgia,United States,Drugs,2019-03-26,Warning Letter,567869
3010212308,B. JAIN PHARMACEUTICALS PRIVATE LIMITED,-,India,Drugs,2019-03-21,Warning Letter,567957
3010772758,Innovative Sterilization Technologies LLC,Ohio,United States,Devices,2019-03-20,Warning Letter,524761
1053442,King Bio Inc.,North Carolina,United States,Drugs,2019-03-20,Warning Letter,567480
3021059,"Tec Laboratories, Inc.",Oregon,United States,Drugs,2019-03-20,Warning Letter,568666
3011513131,Red Mountain Inc,Florida,United States,Drugs,2019-03-20,Warning Letter,569406
3013927023,"Apollo Care, LLC",Missouri,United States,Drugs,2019-03-20,Warning Letter,574756
3013995728,"Infusion Partners, LLC",Ohio,United States,Drugs,2019-03-20,Warning Letter,575451
3011780163,"Dong Yuan Technology Co., Ltd.",-,China,Drugs,2019-03-18,Warning Letter,568292
3001628772,"Sientra, Inc",California,United States,Devices,2019-03-18,Warning Letter,573436
1000124389,Mentor Worldwide LLC,California,United States,Devices,2019-03-18,Warning Letter,573520
3004003370,"Mariposa Labs, LLC",Idaho,United States,Drugs,2019-03-14,Warning Letter,558110
1250001,Pharmasol Corporation,Massachusetts,United States,Drugs,2019-03-14,Warning Letter,570727
3014685473,Pharmasol Corporation,Massachusetts,United States,Drugs,2019-03-14,Warning Letter,570727
3011769075,One Way Drug DBA Partell Specialty Pharmacy,Nevada,United States,Drugs,2019-03-14,Warning Letter,573455
3010839113,"One Way Drug, LLC",Nevada,United States,Drugs,2019-03-14,Warning Letter,573455
3019944255,Nutra Pharma Corporation,Florida,United States,Drugs,2019-03-11,Warning Letter,563949
3014867993,aidaccess.org,-,Austria,Drugs,2019-03-08,Warning Letter,575658
3003411151,"Thibiant International, Inc.",California,United States,Drugs,2019-03-06,Warning Letter,555921
3006266338,United Exchange Corporation,California,United States,Drugs,2019-03-06,Warning Letter,561814
3006895982,Jubilant Generics Limited,-,India,Drugs,2019-03-06,Warning Letter,569799
3004170064,"TEI Biosciences, Inc.",Massachusetts,United States,Devices,2019-03-06,Warning Letter,573474
3008386908,Gland Chemical Private Limited,-,India,Drugs,2019-03-04,Warning Letter,557890
3005000348,"Andapharm, LLC",Florida,United States,Drugs,2019-02-28,Warning Letter,566492
3008529478,Laboratorios Quantium Llc,Florida,United States,Drugs,2019-02-28,Warning Letter,569146
3007450508,Anicare Pharmaceuticals Pvt Ltd.,-,India,Drugs,2019-02-28,Warning Letter,569251
3009571102,"La Vita Compounding Pharmacy, LLC",California,United States,Drugs,2019-02-28,Warning Letter,575286
3004133316,CanaRx Services Inc,Michigan,United States,Drugs,2019-02-26,Warning Letter,554740
3013511339,Vilvet Pharmaceuticals Inc.,Pennsylvania,United States,Drugs,2019-02-25,Warning Letter,566336
3013987098,"Total Thermal Imaging, Inc.",California,United States,Devices,2019-02-22,Warning Letter,567742
1000122232,Inopak Ltd,New Jersey,United States,Drugs,2019-02-21,Warning Letter,569465
